Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2010-12-03,Moree,20,25.2,0,4,0,NE,44,NE,N,24,24,71,65,1015.5,1012.3,8,8,22.8,24.2,No,3.8,Yes
2010-12-04,Moree,18.3,22.3,3.8,3.8,0.2,ENE,35,ENE,ENE,17,22,88,84,1010.9,1007.9,8,8,19.6,21.6,Yes,2.2,Yes
2010-12-05,Moree,17,29.2,2.2,3.2,8.4,NNE,37,NE,NE,13,13,70,48,1010.1,1006.2,7,5,21.8,27.7,Yes,0,No
2010-12-06,Moree,18.8,29.4,0,3.6,6.8,ESE,48,ENE,E,19,13,68,49,1010.6,1007.2,7,5,23.1,28.7,No,1.4,Yes
2010-12-07,Moree,17.2,31.3,1.4,9.2,10.7,ENE,48,NE,NNE,19,19,67,44,1013.2,1010.3,4,5,22,29.8,Yes,0,No
2010-12-08,Moree,19.5,31.3,0,9.8,8.2,NE,50,NE,NNE,31,24,64,47,1014.9,1012.4,7,6,25,29.9,No,0,No
2010-12-09,Moree,21.3,33.4,0,6.4,11.1,NNE,44,NNE,N,31,26,66,47,1015.4,1011.5,4,5,25,30.9,No,1.4,Yes
2010-12-10,Moree,21,27.1,1.4,9.4,1.2,WNW,48,N,SW,26,15,78,99,1011.3,1008.3,8,8,24.2,21.7,Yes,9.2,Yes
2010-12-11,Moree,20.6,24.9,9.2,2.4,0.1,SSE,17,SW,WSW,7,9,91,74,1008.1,1006.1,8,7,22.1,24.6,Yes,0.2,No
2010-12-12,Moree,16.5,31.4,0.2,1.4,10.8,W,31,NE,WNW,9,15,95,29,1007.6,1005.5,8,4,20.9,30.3,No,0,No
2010-12-13,Moree,16.2,32.4,0,8,13.3,WSW,61,ENE,WSW,11,20,48,23,1011.2,1009,1,2,25.6,31.5,No,0,No
2010-12-14,Moree,18,32.2,0,9.4,9.4,W,41,ENE,NNW,15,7,60,30,1012.5,1008.4,2,2,25.1,31.4,No,0.4,No
2010-12-15,Moree,17.3,35,0.4,7.4,12.8,NNE,37,NNE,WSW,28,9,64,27,1010.5,1005.9,0,3,24.3,33.3,No,0.2,No
2010-12-16,Moree,20.8,32.4,0.2,9,5,N,54,E,S,28,6,89,46,1007.6,1001.7,7,6,21,32.2,No,1.4,Yes
2010-12-17,Moree,20.3,28.8,1.4,6,3.1,SW,50,N,SW,19,35,77,34,1005,1006,7,8,24.1,25.9,Yes,0.4,No
2010-12-18,Moree,17.5,23.6,0.4,5.4,1.1,SSW,39,SSW,SSW,13,20,59,47,1008.2,1008.8,7,8,21.1,21.2,No,1,No
2010-12-19,Moree,16.7,21.9,1,4,0,NNE,31,N,NNW,13,17,88,69,1006.7,1002.9,8,8,17.8,21.5,No,1,No
2010-12-20,Moree,10.8,23.1,1,2.2,13.5,SW,56,SW,SW,35,28,37,23,1006.5,1007,0,1,14.8,21.4,No,0,No
2010-12-21,Moree,8.1,28.9,0,9.2,13,S,39,SSE,S,11,19,36,15,1011.7,1009.7,1,6,20.2,27.6,No,0,No
2010-12-22,Moree,12.7,30.7,0,9.3,9.2,NE,35,ENE,NE,17,9,50,28,1014.5,1013.1,6,7,22.7,29.5,No,0,No
2010-12-23,Moree,19,27.3,0,8.4,1,E,31,E,ENE,13,15,67,69,1016.7,1016.6,7,7,22.5,24.4,No,0.2,No
2010-12-24,Moree,18.7,30.7,0.2,3,5.2,E,48,ESE,E,26,15,47,42,1017.6,1015.5,2,8,26.8,29.7,No,0,No
2010-12-25,Moree,20.5,30.8,0,NA,1.9,NE,31,ESE,NNE,11,20,67,46,1015.2,1011.2,8,8,23,30.2,No,0,No
2010-12-26,Moree,20.5,27.2,0,NA,1,NNE,35,NNE,N,20,15,69,75,1008.7,1004.8,6,1,24.4,23.6,No,0.4,No
2010-12-27,Moree,18.2,32.6,0.4,17.2,7.2,SSW,54,SW,SSW,6,20,73,36,1003.2,1000.8,6,7,23.9,31.8,No,0,No
2010-12-28,Moree,16.2,34,0,9.6,10.1,NE,44,E,E,22,19,52,34,1011.5,1010,1,2,25.9,31.4,No,0,No
2010-12-29,Moree,15.9,34.1,0,10.8,12.4,ENE,31,E,S,17,17,51,29,1016.4,1012.3,0,2,23.1,32.8,No,0,No
2010-12-30,Moree,19.1,36.1,0,8.2,12.7,ENE,37,N,SSW,13,24,56,26,1016.7,1012.3,0,2,24.8,34.1,No,0,No
2010-12-31,Moree,20.6,36.9,0,12.8,11.8,SSE,35,N,ESE,17,15,50,25,1015.7,1011.7,0,5,26,35,No,0,No
2011-01-01,Moree,20.2,35.7,0,12,13.5,NE,37,NNE,ESE,26,11,51,20,1015.1,1010.6,0,1,23.9,33.4,No,0,No
2011-01-02,Moree,22.6,34.3,0,9.2,5.4,NNE,50,NNE,NW,19,9,66,77,1013.2,1009.3,3,7,27.2,26.3,No,9.4,Yes
2011-01-03,Moree,20.3,34.9,9.4,6.8,10.3,SE,70,NNW,ESE,17,9,56,36,1010.4,1005.9,5,3,26.7,33.5,Yes,1.4,Yes
2011-01-04,Moree,18.9,33.6,1.4,6.6,10.7,E,31,E,ENE,11,9,71,41,1008.3,1005.3,3,2,24.2,31.2,Yes,0,No
2011-01-05,Moree,21.6,26.9,0,8,1.7,NE,43,N,SW,22,19,81,82,1006.4,1005.3,8,7,23.1,22.7,No,3.2,Yes
2011-01-06,Moree,15.6,30.2,3.2,2.4,11.3,ESE,48,SSW,SE,20,28,80,39,1006.7,1004.1,3,6,21.9,28.5,Yes,0,No
2011-01-07,Moree,19.5,31.8,0,13.4,6.3,NE,50,E,ESE,35,22,52,37,1008,1006.3,3,5,24.2,30.3,No,0,No
2011-01-08,Moree,16.5,33.8,0,7.6,12.5,NE,33,E,ENE,17,20,48,29,1009.4,1006.4,2,4,24.8,31.4,No,0,No
2011-01-09,Moree,22.1,32.9,0,11,4.1,E,48,E,ENE,19,26,58,39,1008.2,1005.6,6,7,26.3,31.6,No,1,No
2011-01-10,Moree,21,28.1,1,9.8,1.3,ESE,57,ESE,ESE,20,35,53,68,1007.6,1005.9,6,6,27.3,27.1,No,6.2,Yes
2011-01-11,Moree,21.6,31.6,6.2,5.6,7.9,ENE,59,E,ENE,24,35,81,47,1007.2,1005,6,6,25.2,31.2,Yes,0,No
2011-01-12,Moree,20.3,33.8,0,8,9.1,NNE,50,ENE,ENE,22,19,60,45,1008.9,1007.1,5,6,26.7,32.1,No,0,No
2011-01-13,Moree,22.1,33.6,0,10.2,13.3,NNE,46,NE,ENE,31,28,56,34,1011.4,1008.4,4,5,27,33.3,No,0,No
2011-01-14,Moree,19.1,32.5,0,15.2,12,NA,NA,NE,NE,30,20,54,32,1011.2,1007.6,3,4,24.9,31.5,No,0,No
2011-01-15,Moree,NA,32.7,0,9.8,9.5,NA,NA,NNE,E,17,19,59,34,1009.5,1005.7,4,5,24.2,32.1,No,0,No
2011-01-16,Moree,23.8,33.6,0,8.8,6,NA,NA,NNE,N,22,9,58,44,1006.9,1004,5,7,26.8,31,No,0,No
2011-01-17,Moree,22.4,37.9,0,7.6,11.7,SSW,44,NNE,SSW,13,22,63,25,1004.6,1000.6,1,4,26,35.7,No,0,No
2011-01-18,Moree,19.3,36.9,0,10,12.7,WSW,44,S,W,6,22,48,15,1004.2,1002.6,1,2,27.4,35.7,No,0,No
2011-01-19,Moree,19.5,36.9,0,13.2,13,NNE,54,NNE,WSW,22,22,62,25,1006.3,1003.2,1,5,26.7,35.5,No,0,No
2011-01-20,Moree,19,35.5,0,11,10.3,NE,46,NE,N,20,11,53,27,1008.7,1005.8,2,5,25.8,34.2,No,0,No
2011-01-21,Moree,17.8,33.6,0,8,11.1,ENE,35,E,E,20,13,49,29,1012.4,1009.7,0,4,25.2,31,No,0,No
2011-01-22,Moree,17.8,34.4,0,13.2,10.6,SE,37,N,S,15,9,56,25,1013.6,1010.2,2,5,24.1,31.7,No,0,No
2011-01-23,Moree,18.6,33.1,0,10.8,10.3,E,39,NE,SW,17,9,55,28,1011.9,1007.8,0,3,23.6,31.8,No,0,No
2011-01-24,Moree,19.6,34.6,0,8,12.1,N,39,NNE,N,26,15,59,30,1009.3,1005.8,3,5,23.9,33.1,No,0,No
2011-01-25,Moree,22.1,40.2,0,11.6,12.8,N,39,N,N,19,13,45,21,1008.9,1005.9,1,1,28.6,38.3,No,0,No
2011-01-26,Moree,24.6,41.4,0,12.4,12.8,NE,31,NNE,ENE,20,11,51,24,1012.7,1009.6,0,1,30.1,39.3,No,0,No
2011-01-27,Moree,25.2,39.9,0,13,12.2,WSW,81,NNE,NW,20,15,52,28,1014.8,1010.9,0,1,28.5,37.1,No,1.4,Yes
2011-01-28,Moree,22.4,40.4,1.4,12.4,10.8,NE,59,E,S,9,11,59,26,1011.2,1008.9,0,3,29.3,38.8,Yes,5,Yes
2011-01-29,Moree,20.1,33.1,5,11.4,12.1,E,37,E,E,26,20,54,28,1016.9,1014.4,1,2,24.4,31.8,Yes,0,No
2011-01-30,Moree,17.6,34.1,0,12.4,13.2,NNE,37,E,NE,22,19,52,31,1019.5,1015.9,0,1,24.2,32.2,No,0,No
2011-01-31,Moree,19.8,36.8,0,11.4,14,NNE,33,NNE,E,19,9,63,23,1018,1013.1,0,0,24.8,34.7,No,0,No
2011-02-01,Moree,22.9,37.1,0,11.4,12.8,N,50,NE,NNW,28,19,60,32,1015.8,1011.6,0,1,26.6,35.4,No,0,No
2011-02-02,Moree,25.7,38.9,0,13.2,12.4,NE,46,NNE,N,31,20,62,32,1015.9,1012.4,1,3,28.6,36.9,No,0,No
2011-02-03,Moree,25,37.6,0,14.2,11.9,NNE,41,NNE,N,24,17,67,29,1017.5,1013.3,5,5,27.1,35.4,No,0,No
2011-02-04,Moree,25.3,37.4,0,12,12.5,NE,46,N,NE,26,15,60,35,1015.9,1012.5,2,6,28.5,36.2,No,0,No
2011-02-05,Moree,25,37.4,0,13,12.7,NNE,44,NNE,NNE,30,20,63,26,1015.6,1011.9,1,2,27.6,35.6,No,0,No
2011-02-06,Moree,25.3,37.1,0,14.6,11.2,N,39,N,N,26,17,66,42,1016.6,1013.9,4,6,28,34.7,No,0,No
2011-02-07,Moree,26.1,34.6,0,10.4,3.9,NE,59,E,ENE,22,19,62,89,1015.5,1014.4,6,7,28.4,24.2,No,13.4,Yes
2011-02-08,Moree,21.3,31.2,13.4,5,7.8,NE,48,ENE,NNW,13,13,86,55,1015.3,1013.1,5,6,22.2,29.6,Yes,10.8,Yes
2011-02-09,Moree,20,33,10.8,7.8,12.3,NE,35,E,SSE,22,11,62,34,1019.3,1016.8,1,3,23.1,31.8,Yes,0,No
2011-02-10,Moree,18.7,33.4,0,8.8,11,NE,33,E,SE,17,13,60,31,1021.2,1016.8,7,4,22.9,31.2,No,0,No
2011-02-11,Moree,19,33.5,0,9,11.7,NE,33,NNE,SSW,22,7,64,35,1018.6,1014.2,2,8,24,30.7,No,0,No
2011-02-12,Moree,20.7,35.7,0,8,12.9,E,48,NNE,SE,19,9,61,32,1015.7,1011.5,0,NA,25.1,34.1,No,0,No
2011-02-13,Moree,22.6,36.2,0,9.8,11,SW,69,NNE,N,24,9,54,30,1014.6,1011.4,1,2,26.5,34,No,48.8,Yes
2011-02-14,Moree,20.6,30.6,48.8,NA,3.8,SE,48,E,SE,15,33,71,62,1016.6,1014.6,6,7,24.6,27.1,Yes,15,Yes
2011-02-15,Moree,20.2,29.1,15,7,0.1,SSE,39,ESE,SE,7,7,74,50,1017.8,1015.2,7,7,22.2,28.5,Yes,1,No
2011-02-16,Moree,19.9,32.3,1,4.8,12.1,NE,43,ENE,N,17,13,64,43,1016.7,1013,5,5,23.5,30.8,No,0,No
2011-02-17,Moree,20.1,33.4,0,7.8,11.9,NNE,31,ENE,N,17,7,66,41,1014,1010.8,4,2,24.2,32.1,No,0,No
2011-02-18,Moree,22,34.2,0,8,11.3,E,37,NNE,ENE,28,13,68,39,1013.3,1009.9,1,4,24.9,32.5,No,0,No
2011-02-19,Moree,22.2,34.9,0,9.8,12,NNE,37,NNE,NE,22,17,71,39,1013.1,1010,1,3,24.7,32.9,No,0,No
2011-02-20,Moree,24,37.5,0,9,10.3,SW,44,NNE,W,15,11,63,34,1011.2,1007.2,3,6,27.1,35.4,No,0,No
2011-02-21,Moree,23.8,34.5,0,8.4,9.8,SW,54,SSW,SSW,28,28,52,20,1009,1007.4,7,6,25.5,33.4,No,0,No
2011-02-22,Moree,20.5,33.7,0,13,11.6,ESE,48,ESE,ESE,24,13,48,33,1013.8,1012.2,3,2,24.8,30.8,No,0,No
2011-02-23,Moree,15,30,0,10.4,12.6,ESE,33,ESE,S,13,19,52,31,1019.1,1015.7,0,1,20.1,28.2,No,0,No
2011-02-24,Moree,15.5,31.8,0,8,12.3,SSW,31,ESE,SSW,11,17,51,28,1018.1,1013.5,1,0,21.1,29.9,No,0,No
2011-02-25,Moree,17.9,32.2,0,8.6,11.3,NNE,33,NNE,E,22,9,67,28,1014.8,1011.1,0,4,22.3,30.5,No,0,No
2011-02-26,Moree,18.7,33.9,0,8,9.4,NNE,39,NNE,N,28,11,62,29,1012.6,1009,2,5,24.4,32,No,0,No
2011-02-27,Moree,21.5,35.7,0,7.8,9.7,NW,37,NNE,NNE,26,9,63,26,1011.7,1008.2,1,2,24.2,35.2,No,0,No
2011-02-28,Moree,23.3,37.6,0,10,10.8,NW,50,N,N,20,15,53,23,1011.4,1007.4,1,1,26.7,36,No,0,No
2011-03-01,Moree,25,38.6,0,10.6,9.5,SSW,52,NNE,WNW,19,26,48,23,1009.7,1006.1,1,1,28.1,37.5,No,7.6,Yes
2011-03-02,Moree,21,34.2,7.6,11.8,8.8,E,35,ENE,N,13,15,71,39,1011.6,1009.1,4,6,25.2,33.1,Yes,0.2,No
2011-03-03,Moree,22.5,30.9,0.2,9,2.2,SW,48,NNE,NNW,17,9,75,49,1010.5,1007.8,7,7,23.9,30.4,No,2.8,Yes
2011-03-04,Moree,22,26.1,2.8,2.8,NA,NNE,24,N,E,9,4,91,80,1010.5,1009.3,8,8,23.4,25.2,Yes,0.4,No
2011-03-05,Moree,20.9,31.6,0.4,NA,NA,ENE,50,SE,E,9,19,90,34,1014.5,1013.1,7,3,22.4,30.5,No,0,No
2011-03-06,Moree,13.9,30,0,NA,NA,ENE,44,ESE,E,26,22,47,28,1021.1,1018.1,NA,NA,20,29.3,No,0,No
2011-03-07,Moree,14.4,30,0,20.4,11.8,E,37,E,E,24,20,53,29,1021.4,1017.2,1,3,20.9,28.7,No,0,No
2011-03-08,Moree,14.9,30,0,9.6,10.1,NE,52,E,NE,26,19,56,34,1018.5,1014.6,1,6,21.3,28.6,No,0,No
2011-03-09,Moree,17.6,29.6,0,7.6,8.4,NE,41,NE,ENE,20,17,64,34,1017.2,1014,6,7,21.4,28.4,No,0,No
2011-03-10,Moree,19.8,30.9,0,8,7.1,NE,35,NNE,NNE,20,9,67,35,1014.8,1011.5,7,7,21.5,29.6,No,0,No
2011-03-11,Moree,21.4,30.9,0,8,NA,N,39,NNE,NNE,22,17,62,37,1015.2,1013.5,4,8,23.8,29.2,No,0,No
2011-03-12,Moree,18.4,33.5,0,NA,NA,NNE,44,ENE,ENE,17,17,63,31,1019.4,1016.1,NA,8,23.8,31.4,No,0,No
2011-03-13,Moree,18.4,33.2,0,15.2,11.6,E,35,E,E,19,19,56,27,1021.4,1017.2,1,3,24.1,32.8,No,0,No
2011-03-14,Moree,18.7,34.5,0,8.6,11.7,NE,33,ENE,ESE,15,9,61,30,1020.2,1015.7,0,2,24.6,32.7,No,0,No
2011-03-15,Moree,20.1,34.1,0,8.8,11.1,NE,39,NNE,E,15,9,64,36,1018.9,1014.7,0,2,23.5,31.3,No,0,No
2011-03-16,Moree,20.3,33.3,0,8.8,6.9,NE,35,NNE,NW,19,7,65,35,1018,1014.2,6,5,23.7,32.5,No,0,No
2011-03-17,Moree,23.3,32.6,0,7,2,NNW,44,NNE,W,17,13,68,38,1016.9,1013.4,8,7,25,31.7,No,11.4,Yes
2011-03-18,Moree,19.7,24.6,11.4,5.8,NA,NW,30,NE,WNW,9,13,93,85,1014.3,1011.7,8,NA,20.2,23.1,Yes,0.6,No
2011-03-19,Moree,20.2,23.2,0.6,NA,NA,ENE,37,E,ENE,15,20,90,82,1010.9,1008.1,4,8,21.6,21.7,No,3,Yes
2011-03-20,Moree,19.2,24.2,3,NA,NA,E,35,ESE,E,17,20,80,86,1007.2,1004.9,8,8,20.4,23,Yes,2.4,Yes
2011-03-21,Moree,19.3,30,2.4,4.8,3.6,WSW,33,NE,NNE,9,15,78,57,1005.1,1001.4,7,7,22.8,29.3,Yes,6.8,Yes
2011-03-22,Moree,20.4,30,6.8,4.6,8.5,WNW,41,W,WSW,7,24,91,41,1003.2,1002.3,8,2,23.2,28.5,Yes,0,No
2011-03-23,Moree,18.1,27.8,0,6.6,4.3,WNW,37,SW,WNW,19,20,88,48,1006.7,1005.2,8,7,19.8,26.7,No,0,No
2011-03-24,Moree,12.3,27.5,0,4.8,11.5,WSW,46,NA,WSW,0,26,63,28,1010.3,1008.4,0,1,18,26.9,No,0,No
2011-03-25,Moree,12.4,25.4,0,7.8,NA,WSW,52,SW,SW,20,30,72,37,1013.2,1011.2,0,1,17.2,24.7,No,0,No
2011-03-26,Moree,9.6,29.1,0,NA,NA,NE,33,SW,ENE,7,9,71,32,1016,1013.6,NA,NA,15,27.6,No,0,No
2011-03-27,Moree,15,29.2,0,13.4,7.3,E,33,E,ESE,13,11,60,33,1020.2,1017.5,6,6,20.2,27.6,No,0,No
2011-03-28,Moree,13.1,30.6,0,7.2,10.4,ESE,33,E,SE,13,17,58,23,1022.7,1019.2,0,4,18.9,29.6,No,0,No
2011-03-29,Moree,15.3,28.9,0,8,8.1,NE,44,ESE,NNE,15,20,58,41,1022.6,1018.9,1,5,21.2,27.7,No,0,No
2011-03-30,Moree,14.4,30.2,0,4.8,11.3,SSW,26,E,S,9,7,72,29,1020.9,1016.5,1,2,19.2,29.3,No,0,No
2011-03-31,Moree,15.4,31.8,0,6.6,NA,SE,41,E,S,11,13,73,31,1020.3,1016.6,0,2,20.9,30,No,0,No
2011-05-01,Moree,10.7,26.7,0,6,10.1,SW,35,E,SSW,9,17,59,24,1017.4,1013,NA,NA,18.6,26.2,No,0,No
2011-05-02,Moree,10.9,26.2,0,6,6.8,SSW,28,E,SSW,13,19,60,27,1015.7,1012.8,7,6,16.7,25.2,No,0,No
2011-05-03,Moree,13.8,17.4,0,5.2,0,ENE,28,ENE,N,7,11,57,78,1014.3,1013.8,7,8,16.2,16.4,No,1.2,Yes
2011-05-04,Moree,11,23.7,1.2,0.6,7.2,SW,41,SE,SW,4,33,97,29,1017.1,1014.2,8,2,13.4,22.8,Yes,0,No
2011-05-05,Moree,7.3,23.9,0,4.4,10.6,SW,39,SW,SSE,7,17,61,25,1019.5,1016.8,0,1,15.3,23.8,No,0,No
2011-05-06,Moree,7.6,23.1,0,3.6,8.6,SW,30,NNE,SSW,4,13,53,18,1022.4,1017.9,NA,NA,15.4,22.4,No,0,No
2011-05-07,Moree,4.9,24.3,0,3.8,9.7,SSW,22,NA,SW,0,6,53,19,1018.9,1014.4,NA,NA,15.2,22.5,No,0,No
2011-05-08,Moree,6.9,24.9,0,5,5.2,NW,31,NE,WNW,13,15,52,25,1015.5,1011.4,6,7,15,23,No,0.2,No
2011-05-09,Moree,11,23.7,0.2,4.2,4,WSW,33,N,SSW,11,20,73,25,1012.7,1008.9,7,7,16.3,21.9,No,0,No
2011-05-10,Moree,4.1,20.8,0,5.4,10.2,SSW,56,SW,SSW,9,31,63,26,1014.2,1012.7,1,2,13.1,19.6,No,0,No
2011-05-11,Moree,1.7,18.3,0,4.8,10,WSW,44,SW,W,11,28,45,22,1016.4,1012.7,1,1,10.9,17.9,No,0,No
2011-05-12,Moree,6.2,18,0,5.4,8.7,SW,52,WSW,WSW,28,33,53,38,1016.3,1013.8,1,4,13,17.2,No,0,No
2011-05-13,Moree,4.4,19.5,0,4,NA,WSW,37,WNW,W,13,24,53,49,1018.4,1014.4,4,8,14.1,17.6,No,0,No
2011-05-14,Moree,5,18.5,0,NA,NA,WSW,56,SW,SW,24,37,64,19,1020,1018.5,NA,NA,13,17.4,No,0,No
2011-05-15,Moree,-0.8,20.5,0,NA,NA,ESE,26,SE,SSE,15,9,37,13,1028.5,1026.4,NA,NA,11.6,20,No,0,No
2011-05-16,Moree,1.8,21.7,0,12.8,10.5,WSW,24,ESE,SW,11,9,39,17,1031.2,1027,0,0,12.6,21.4,No,0,No
2011-05-17,Moree,1,22.3,0,3,9.7,NA,NA,ENE,ESE,11,11,39,11,1029.2,1025.3,0,0,11.2,21.7,No,0,No
2011-05-18,Moree,4.3,23.6,0,4.4,9.7,E,26,E,ESE,17,4,38,17,1030.3,1026.8,5,5,15,22.7,No,0,No
2011-05-19,Moree,7,24.2,0,3.8,10,E,30,E,E,22,9,51,35,1029.9,1026.2,1,2,16.6,23.1,No,0,No
2011-05-20,Moree,11.1,24.3,0,4,NA,E,31,ENE,NE,17,6,54,36,1027.8,1023.4,7,NA,17.6,23.7,No,0,No
2011-05-21,Moree,10.6,25.1,0,NA,NA,ENE,30,ENE,ENE,20,7,58,34,1026,1021.5,6,4,16.5,24.1,No,0,No
2011-05-22,Moree,11,24.4,0,7,5.1,NE,37,ENE,NNE,19,22,61,51,1021.7,1015.9,6,6,17.3,23,No,18.4,Yes
2011-05-23,Moree,14.8,18.5,18.4,5.2,0,W,57,N,W,15,24,93,77,1011.9,1009.1,7,7,16.6,18,Yes,0.2,No
2011-05-24,Moree,9.3,15.5,0.2,1.8,5.1,WSW,50,WSW,W,15,30,89,60,1009.4,1007.4,6,6,11.6,14.7,No,1.6,Yes
2011-05-25,Moree,7.8,14.3,1.6,1.4,5.7,WSW,43,SW,SW,20,28,91,69,1013.3,1011.5,7,6,9.3,13.7,Yes,0,No
2011-05-26,Moree,4.3,17.9,0,2,NA,SSW,37,SSW,SSW,11,28,77,45,1017.4,1015.3,0,1,9.2,17.5,No,0,No
2011-05-27,Moree,3.3,18.1,0,2.8,NA,SW,33,WSW,WSW,9,22,83,35,1021.3,1017.9,1,1,9.2,17.4,No,0,No
2011-05-28,Moree,1.2,18.5,0,NA,NA,E,22,ENE,N,13,6,74,34,1022.5,1020.2,NA,NA,9.4,17.7,No,0,No
2011-05-29,Moree,5.1,20.8,0,NA,NA,ENE,28,ENE,WNW,13,17,65,44,1023.1,1019.4,NA,8,14.4,19.3,No,0,No
2011-05-30,Moree,6.6,19.4,0,7.8,5.6,S,41,WSW,SSE,15,19,87,45,1019.9,1015.2,7,7,11.4,17.6,No,0.8,No
2011-05-31,Moree,7.8,17.4,0.8,2.4,6.1,SSE,24,ENE,SSE,13,6,92,50,1015.4,1014.7,6,3,11.1,15.9,No,0,No
2011-06-01,Moree,5.6,23.1,0,2,9.9,SSE,46,S,S,20,31,77,46,1019.1,1016.9,4,5,13.8,21.8,No,0,No
2011-06-02,Moree,6.7,22.6,0,4,9.5,SE,37,SE,SSE,20,13,58,34,1022,1018.5,0,1,16.7,22.3,No,0,No
2011-06-03,Moree,4.7,21.3,0,2.4,9.9,SSW,30,E,SW,13,17,71,34,1020.2,1016.9,1,3,14,20.6,No,0,No
2011-06-04,Moree,4.9,22.5,0,2.6,9,W,35,NE,WNW,9,17,66,35,1020.1,1016.4,1,4,12.6,21.4,No,0,No
2011-06-05,Moree,7.6,23.9,0,3.6,7,WNW,31,NE,W,15,20,68,28,1018.9,1014.6,7,1,13.4,23.4,No,0,No
2011-06-06,Moree,7.4,18.9,0,3.6,7.5,SW,35,S,SW,15,19,53,23,1019.1,1017.6,1,6,14.4,18.2,No,0,No
2011-06-07,Moree,4.9,19.1,0,3.8,5.4,WSW,30,E,W,7,17,66,30,1021,1017.8,7,7,9.9,18.7,No,0,No
2011-06-08,Moree,2.8,16.5,0,2.2,7,SW,41,WNW,WSW,11,26,67,35,1020.5,1018.1,4,6,9.9,14.7,No,0,No
2011-06-09,Moree,-1.2,11.7,0,3.2,2.1,SW,31,WSW,WSW,15,20,68,42,1021.1,1018.1,6,6,4,10.6,No,0,No
2011-06-10,Moree,-2.8,15.6,0,0.8,9.9,S,35,S,WSW,7,26,72,38,1020.8,1018.4,1,2,5.3,14.8,No,0,No
2011-06-11,Moree,2.4,18.2,0,3.2,2.9,ESE,30,SSE,S,7,13,70,36,1020.8,1019.3,7,5,8.2,17.7,No,12.2,Yes
2011-06-12,Moree,8.2,17.7,12.2,1.2,1.8,SE,46,S,SSE,19,28,90,58,1019.9,1017,7,6,11.5,16.4,Yes,0.6,No
2011-06-13,Moree,10,16.5,0.6,1.6,0.2,S,43,SSW,SSW,9,19,92,70,1018,1014.4,7,7,11.8,16.1,No,21.6,Yes
2011-06-14,Moree,10.6,12,21.6,3,0,SW,44,SW,SW,19,28,95,97,1015.9,1012.9,8,8,11.1,11.2,Yes,19.4,Yes
2011-06-15,Moree,11,15.4,19.4,2.6,1,SSW,28,ENE,E,13,4,95,81,1015.3,1014.7,8,7,12,14.8,Yes,0.6,No
2011-06-16,Moree,6,19.2,0.6,1.4,9.9,WSW,22,SW,WSW,9,13,95,54,1019,1015.4,1,1,10.6,18.9,No,0,No
2011-06-17,Moree,5.6,17.3,0,1,8.7,WSW,44,WSW,WSW,19,35,85,39,1016.3,1013.2,4,3,11.2,17,No,0,No
2011-06-18,Moree,4.6,15.6,0,4.4,9.8,WSW,50,SW,SW,26,37,70,46,1018.1,1015.7,1,3,8.6,15.5,No,0,No
2011-06-19,Moree,3.8,16.9,0,3.2,9.1,SW,31,SW,SW,13,22,79,43,1019.4,1017,1,1,9.9,16.6,No,0,No
2011-06-20,Moree,2.6,17.7,0,2.2,9.9,WNW,22,NE,WSW,7,9,77,44,1020.5,1017,1,1,9.5,17.2,No,0,No
2011-06-21,Moree,4.2,20.6,0,1.8,9.8,SW,56,NNE,NW,20,33,71,25,1015.3,1009.6,0,NA,11.2,20.4,No,0.4,No
2011-06-22,Moree,4.2,14.3,0.4,4,7.5,SSW,35,W,SW,9,20,100,40,1019.2,1017.4,8,2,5.6,13.8,No,0,No
2011-06-23,Moree,0.6,16.6,0,2.4,9.8,SW,41,W,SW,9,26,80,49,1023.6,1021.6,0,2,7.3,16.2,No,0,No
2011-06-24,Moree,1.3,19.7,0,3.4,10,N,17,NA,NA,0,0,81,37,1027.3,1024.8,0,0,8.5,18.5,No,0,No
2011-06-25,Moree,3.7,20.9,0,2,9.9,ENE,28,ENE,NNW,19,4,67,36,1029.9,1026.6,0,1,11.5,20.1,No,0,No
2011-06-26,Moree,5.5,21.4,0,2.8,10,E,28,E,N,19,7,71,35,1029.4,1025.5,0,2,12.4,20.7,No,0,No
2011-06-27,Moree,5.5,20,0,2.4,2.2,E,24,E,S,11,15,76,38,1028.7,1025.9,7,6,11.6,19.5,No,0,No
2011-06-28,Moree,5.7,22.1,0,2.6,7.8,E,37,E,E,19,20,58,28,1030.1,1026.7,1,2,13.5,21.6,No,0,No
2011-06-29,Moree,8.4,21.5,0,3.4,6.5,E,43,ESE,ENE,15,19,61,40,1031.4,1029.5,4,7,14.2,19.7,No,0,No
2011-06-30,Moree,5.9,19.8,0,3.6,9.9,ESE,35,SSE,SE,17,15,58,35,1034.1,1029.6,0,1,13.6,19.3,No,0,No
2011-07-01,Moree,4.9,20.1,0,4.4,10,ESE,31,SE,S,15,13,61,35,1029.3,1024.9,3,4,12.6,19.3,No,0,No
